eu_id,date2,exp_year,subrep,cover_cat,cover_type,cover_pct
34401,2018-08-08,y1,NA,other,volunteer,0
34401,2018-08-08,y1,NA,covercrop,clover,0
34401,2018-08-08,y1,NA,covercrop,lolpe,0
34401,2018-08-08,y1,NA,covercrop,radish,0
34401,2018-08-08,y1,NA,other,senss,0
34401,2018-08-08,y1,NA,other,verss,0
34401,2018-08-08,y1,NA,other,capbp,0
34401,2018-08-08,y1,NA,other,paprh,0
34401,2018-08-08,y1,NA,other,cirss,0
34401,2018-08-08,y1,NA,other,gerss,0
34401,2018-08-08,y1,NA,other,matin,0
34401,2018-08-08,y1,NA,other,tarof,0
34401,2018-08-08,y1,NA,other,ephex,0
34401,2018-08-08,y1,NA,other,lamss,0
34401,2018-11-09,y1,1,soil,soil,18.75
34401,2018-11-09,y1,1,other,volunteer,81.25
34401,2018-11-09,y1,1,covercrop,clover,0
34401,2018-11-09,y1,1,covercrop,lolpe,0
34401,2018-11-09,y1,1,covercrop,radish,0
34401,2018-11-09,y1,1,other,senss,0
34401,2018-11-09,y1,1,other,verss,0
34401,2018-11-09,y1,1,other,capbp,0
34401,2018-11-09,y1,1,other,paprh,0
34401,2018-11-09,y1,1,other,cirss,0
34401,2018-11-09,y1,1,other,gerss,0
34401,2018-11-09,y1,1,other,matin,0
34401,2018-11-09,y1,1,other,tarof,0
34401,2018-11-09,y1,1,other,ephex,0
34401,2018-11-09,y1,1,other,lamss,0
34401,2018-11-09,y1,2,soil,soil,12.5
34401,2018-11-09,y1,2,other,volunteer,84.38
34401,2018-11-09,y1,2,covercrop,clover,0
34401,2018-11-09,y1,2,covercrop,lolpe,3.13
34401,2018-11-09,y1,2,covercrop,radish,0
34401,2018-11-09,y1,2,other,senss,0
34401,2018-11-09,y1,2,other,verss,0
34401,2018-11-09,y1,2,other,capbp,0
34401,2018-11-09,y1,2,other,paprh,0
34401,2018-11-09,y1,2,other,cirss,0
34401,2018-11-09,y1,2,other,gerss,0
34401,2018-11-09,y1,2,other,matin,0
34401,2018-11-09,y1,2,other,tarof,0
34401,2018-11-09,y1,2,other,ephex,0
34401,2018-11-09,y1,2,other,lamss,0
34401,2018-11-09,y1,3,soil,soil,21.88
34401,2018-11-09,y1,3,other,volunteer,71.88
34401,2018-11-09,y1,3,covercrop,clover,0
34401,2018-11-09,y1,3,covercrop,lolpe,6.25
34401,2018-11-09,y1,3,covercrop,radish,0
34401,2018-11-09,y1,3,other,senss,0
34401,2018-11-09,y1,3,other,verss,0
34401,2018-11-09,y1,3,other,capbp,0
34401,2018-11-09,y1,3,other,paprh,0
34401,2018-11-09,y1,3,other,cirss,0
34401,2018-11-09,y1,3,other,gerss,0
34401,2018-11-09,y1,3,other,matin,0
34401,2018-11-09,y1,3,other,tarof,0
34401,2018-11-09,y1,3,other,ephex,0
34401,2018-11-09,y1,3,other,lamss,0
34401,2018-11-15,y1,NA,soil,soil,0
34401,2018-11-15,y1,NA,other,volunteer,0
34401,2018-11-15,y1,NA,covercrop,clover,0
34401,2018-11-15,y1,NA,covercrop,lolpe,0
34401,2018-11-15,y1,NA,covercrop,radish,0
34401,2018-11-15,y1,NA,other,senss,0
34401,2018-11-15,y1,NA,other,verss,0
34401,2018-11-15,y1,NA,other,capbp,0
34401,2018-11-15,y1,NA,other,paprh,0
34401,2018-11-15,y1,NA,other,cirss,0
34401,2018-11-15,y1,NA,other,gerss,0
34401,2018-11-15,y1,NA,other,matin,0
34401,2018-11-15,y1,NA,other,tarof,0
34401,2018-11-15,y1,NA,other,ephex,0
34401,2018-11-15,y1,NA,other,lamss,0
34401,2018-11-15,y1,NA,soil,soil,0
34401,2018-11-15,y1,NA,other,volunteer,0
34401,2018-11-15,y1,NA,covercrop,clover,0
34401,2018-11-15,y1,NA,covercrop,lolpe,0
34401,2018-11-15,y1,NA,covercrop,radish,0
34401,2018-11-15,y1,NA,other,senss,0
34401,2018-11-15,y1,NA,other,verss,0
34401,2018-11-15,y1,NA,other,capbp,0
34401,2018-11-15,y1,NA,other,paprh,0
34401,2018-11-15,y1,NA,other,cirss,0
34401,2018-11-15,y1,NA,other,gerss,0
34401,2018-11-15,y1,NA,other,matin,0
34401,2018-11-15,y1,NA,other,tarof,0
34401,2018-11-15,y1,NA,other,ephex,0
34401,2018-11-15,y1,NA,other,lamss,0
34401,2019-05-22,y2,1,soil,soil,0
34401,2019-05-22,y2,1,other,volunteer,0
34401,2019-05-22,y2,1,covercrop,clover,0
34401,2019-05-22,y2,1,covercrop,lolpe,0
34401,2019-05-22,y2,1,covercrop,radish,0
34401,2019-05-22,y2,1,other,senss,0
34401,2019-05-22,y2,1,other,verss,0
34401,2019-05-22,y2,1,other,capbp,0
34401,2019-05-22,y2,1,other,paprh,0
34401,2019-05-22,y2,1,other,cirss,0
34401,2019-05-22,y2,1,other,gerss,0
34401,2019-05-22,y2,1,other,matin,0
34401,2019-05-22,y2,1,other,tarof,0
34401,2019-05-22,y2,1,other,ephex,0
34401,2019-05-22,y2,1,other,lamss,0
34401,2019-05-22,y2,2,soil,soil,0
34401,2019-05-22,y2,2,other,volunteer,0
34401,2019-05-22,y2,2,covercrop,clover,0
34401,2019-05-22,y2,2,covercrop,lolpe,0
34401,2019-05-22,y2,2,covercrop,radish,0
34401,2019-05-22,y2,2,other,senss,0
34401,2019-05-22,y2,2,other,verss,0
34401,2019-05-22,y2,2,other,capbp,0
34401,2019-05-22,y2,2,other,paprh,0
34401,2019-05-22,y2,2,other,cirss,0
34401,2019-05-22,y2,2,other,gerss,0
34401,2019-05-22,y2,2,other,matin,0
34401,2019-05-22,y2,2,other,tarof,0
34401,2019-05-22,y2,2,other,ephex,0
34401,2019-05-22,y2,2,other,lamss,0
34401,2019-05-22,y2,3,soil,soil,0
34401,2019-05-22,y2,3,other,volunteer,0
34401,2019-05-22,y2,3,covercrop,clover,0
34401,2019-05-22,y2,3,covercrop,lolpe,0
34401,2019-05-22,y2,3,covercrop,radish,0
34401,2019-05-22,y2,3,other,senss,0
34401,2019-05-22,y2,3,other,verss,0
34401,2019-05-22,y2,3,other,capbp,0
34401,2019-05-22,y2,3,other,paprh,0
34401,2019-05-22,y2,3,other,cirss,0
34401,2019-05-22,y2,3,other,gerss,0
34401,2019-05-22,y2,3,other,matin,0
34401,2019-05-22,y2,3,other,tarof,0
34401,2019-05-22,y2,3,other,ephex,0
34401,2019-05-22,y2,3,other,lamss,0
34401,2019-08-15,y2,NA,soil,soil,0
34401,2019-08-15,y2,NA,other,volunteer,0
34401,2019-08-15,y2,NA,covercrop,clover,0
34401,2019-08-15,y2,NA,covercrop,lolpe,0
34401,2019-08-15,y2,NA,covercrop,radish,0
34401,2019-08-15,y2,NA,other,senss,0
34401,2019-08-15,y2,NA,other,verss,0
34401,2019-08-15,y2,NA,other,capbp,0
34401,2019-08-15,y2,NA,other,paprh,0
34401,2019-08-15,y2,NA,other,cirss,0
34401,2019-08-15,y2,NA,other,gerss,0
34401,2019-08-15,y2,NA,other,matin,0
34401,2019-08-15,y2,NA,other,tarof,0
34401,2019-08-15,y2,NA,other,ephex,0
34401,2019-08-15,y2,NA,other,lamss,0
34401,2019-11-01,y2,1,soil,soil,38.70967742
34401,2019-11-01,y2,1,other,volunteer,56.4516129
34401,2019-11-01,y2,1,covercrop,clover,0
34401,2019-11-01,y2,1,covercrop,lolpe,1.612903226
34401,2019-11-01,y2,1,covercrop,radish,0
34401,2019-11-01,y2,1,other,senss,0
34401,2019-11-01,y2,1,other,verss,0
34401,2019-11-01,y2,1,other,capbp,0
34401,2019-11-01,y2,1,other,paprh,0
34401,2019-11-01,y2,1,other,cirss,0
34401,2019-11-01,y2,1,other,gerss,0
34401,2019-11-01,y2,1,other,matin,0
34401,2019-11-01,y2,1,other,tarof,3.225806452
34401,2019-11-01,y2,1,other,ephex,0
34401,2019-11-01,y2,1,other,lamss,0
34401,2019-11-01,y2,2,soil,soil,50
34401,2019-11-01,y2,2,other,volunteer,46.875
34401,2019-11-01,y2,2,covercrop,clover,0
34401,2019-11-01,y2,2,covercrop,lolpe,1.5625
34401,2019-11-01,y2,2,covercrop,radish,0
34401,2019-11-01,y2,2,other,senss,0
34401,2019-11-01,y2,2,other,verss,0
34401,2019-11-01,y2,2,other,capbp,0
34401,2019-11-01,y2,2,other,paprh,0
34401,2019-11-01,y2,2,other,cirss,0
34401,2019-11-01,y2,2,other,gerss,0
34401,2019-11-01,y2,2,other,matin,0
34401,2019-11-01,y2,2,other,tarof,1.5625
34401,2019-11-01,y2,2,other,ephex,0
34401,2019-11-01,y2,2,other,lamss,0
34401,2019-11-01,y2,3,soil,soil,53.125
34401,2019-11-01,y2,3,other,volunteer,34.375
34401,2019-11-01,y2,3,covercrop,clover,0
34401,2019-11-01,y2,3,covercrop,lolpe,0
34401,2019-11-01,y2,3,covercrop,radish,0
34401,2019-11-01,y2,3,other,senss,0
34401,2019-11-01,y2,3,other,verss,0
34401,2019-11-01,y2,3,other,capbp,0
34401,2019-11-01,y2,3,other,paprh,0
34401,2019-11-01,y2,3,other,cirss,0
34401,2019-11-01,y2,3,other,gerss,7.8125
34401,2019-11-01,y2,3,other,matin,0
34401,2019-11-01,y2,3,other,tarof,4.6875
34401,2019-11-01,y2,3,other,ephex,0
34401,2019-11-01,y2,3,other,lamss,0
34401,2019-11-13,y2,NA,soil,soil,0
34401,2019-11-13,y2,NA,other,volunteer,0
34401,2019-11-13,y2,NA,covercrop,clover,0
34401,2019-11-13,y2,NA,covercrop,lolpe,0
34401,2019-11-13,y2,NA,covercrop,radish,0
34401,2019-11-13,y2,NA,other,senss,0
34401,2019-11-13,y2,NA,other,verss,0
34401,2019-11-13,y2,NA,other,capbp,0
34401,2019-11-13,y2,NA,other,paprh,0
34401,2019-11-13,y2,NA,other,cirss,0
34401,2019-11-13,y2,NA,other,gerss,0
34401,2019-11-13,y2,NA,other,matin,0
34401,2019-11-13,y2,NA,other,tarof,0
34401,2019-11-13,y2,NA,other,ephex,0
34401,2019-11-13,y2,NA,other,lamss,0
34401,2020-05-27,y2,1,soil,soil,0
34401,2020-05-27,y2,1,other,volunteer,0
34401,2020-05-27,y2,1,covercrop,clover,0
34401,2020-05-27,y2,1,covercrop,lolpe,0
34401,2020-05-27,y2,1,covercrop,radish,0
34401,2020-05-27,y2,1,other,senss,0
34401,2020-05-27,y2,1,other,verss,0
34401,2020-05-27,y2,1,other,capbp,0
34401,2020-05-27,y2,1,other,paprh,0
34401,2020-05-27,y2,1,other,cirss,0
34401,2020-05-27,y2,1,other,gerss,0
34401,2020-05-27,y2,1,other,matin,0
34401,2020-05-27,y2,1,other,tarof,0
34401,2020-05-27,y2,1,other,ephex,0
34401,2020-05-27,y2,1,other,lamss,0
34401,2020-05-27,y2,2,soil,soil,0
34401,2020-05-27,y2,2,other,volunteer,0
34401,2020-05-27,y2,2,covercrop,clover,0
34401,2020-05-27,y2,2,covercrop,lolpe,0
34401,2020-05-27,y2,2,covercrop,radish,0
34401,2020-05-27,y2,2,other,senss,0
34401,2020-05-27,y2,2,other,verss,0
34401,2020-05-27,y2,2,other,capbp,0
34401,2020-05-27,y2,2,other,paprh,0
34401,2020-05-27,y2,2,other,cirss,0
34401,2020-05-27,y2,2,other,gerss,0
34401,2020-05-27,y2,2,other,matin,0
34401,2020-05-27,y2,2,other,tarof,0
34401,2020-05-27,y2,2,other,ephex,0
34401,2020-05-27,y2,2,other,lamss,0
34401,2020-05-27,y2,3,soil,soil,0
34401,2020-05-27,y2,3,other,volunteer,0
34401,2020-05-27,y2,3,covercrop,clover,0
34401,2020-05-27,y2,3,covercrop,lolpe,0
34401,2020-05-27,y2,3,covercrop,radish,0
34401,2020-05-27,y2,3,other,senss,0
34401,2020-05-27,y2,3,other,verss,0
34401,2020-05-27,y2,3,other,capbp,0
34401,2020-05-27,y2,3,other,paprh,0
34401,2020-05-27,y2,3,other,cirss,0
34401,2020-05-27,y2,3,other,gerss,0
34401,2020-05-27,y2,3,other,matin,0
34401,2020-05-27,y2,3,other,tarof,0
34401,2020-05-27,y2,3,other,ephex,0
34401,2020-05-27,y2,3,other,lamss,0
34401,2020-08-24,y2,NA,soil,soil,0
34401,2020-08-24,y2,NA,other,volunteer,0
34401,2020-08-24,y2,NA,covercrop,clover,0
34401,2020-08-24,y2,NA,covercrop,lolpe,0
34401,2020-08-24,y2,NA,covercrop,radish,0
34401,2020-08-24,y2,NA,other,senss,0
34401,2020-08-24,y2,NA,other,verss,0
34401,2020-08-24,y2,NA,other,capbp,0
34401,2020-08-24,y2,NA,other,paprh,0
34401,2020-08-24,y2,NA,other,cirss,0
34401,2020-08-24,y2,NA,other,gerss,0
34401,2020-08-24,y2,NA,other,matin,0
34401,2020-08-24,y2,NA,other,tarof,0
34401,2020-08-24,y2,NA,other,ephex,0
34401,2020-08-24,y2,NA,other,lamss,0
34402,2018-08-08,y1,NA,soil,soil,0
34402,2018-08-08,y1,NA,other,volunteer,0
34402,2018-08-08,y1,NA,covercrop,clover,0
34402,2018-08-08,y1,NA,covercrop,lolpe,0
34402,2018-08-08,y1,NA,covercrop,radish,0
34402,2018-08-08,y1,NA,other,senss,0
34402,2018-08-08,y1,NA,other,verss,0
34402,2018-08-08,y1,NA,other,capbp,0
34402,2018-08-08,y1,NA,other,paprh,0
34402,2018-08-08,y1,NA,other,cirss,0
34402,2018-08-08,y1,NA,other,gerss,0
34402,2018-08-08,y1,NA,other,matin,0
34402,2018-08-08,y1,NA,other,tarof,0
34402,2018-08-08,y1,NA,other,ephex,0
34402,2018-08-08,y1,NA,other,lamss,0
34402,2018-11-09,y1,1,soil,soil,20.97
34402,2018-11-09,y1,1,other,volunteer,50
34402,2018-11-09,y1,1,covercrop,clover,4.84
34402,2018-11-09,y1,1,covercrop,lolpe,24.19
34402,2018-11-09,y1,1,covercrop,radish,0
34402,2018-11-09,y1,1,other,senss,0
34402,2018-11-09,y1,1,other,verss,0
34402,2018-11-09,y1,1,other,capbp,0
34402,2018-11-09,y1,1,other,paprh,0
34402,2018-11-09,y1,1,other,cirss,0
34402,2018-11-09,y1,1,other,gerss,0
34402,2018-11-09,y1,1,other,matin,0
34402,2018-11-09,y1,1,other,tarof,0
34402,2018-11-09,y1,1,other,ephex,0
34402,2018-11-09,y1,1,other,lamss,0
34402,2018-11-09,y1,2,soil,soil,10.94
34402,2018-11-09,y1,2,other,volunteer,48.44
34402,2018-11-09,y1,2,covercrop,clover,0
34402,2018-11-09,y1,2,covercrop,lolpe,40.63
34402,2018-11-09,y1,2,covercrop,radish,0
34402,2018-11-09,y1,2,other,senss,0
34402,2018-11-09,y1,2,other,verss,0
34402,2018-11-09,y1,2,other,capbp,0
34402,2018-11-09,y1,2,other,paprh,0
34402,2018-11-09,y1,2,other,cirss,0
34402,2018-11-09,y1,2,other,gerss,0
34402,2018-11-09,y1,2,other,matin,0
34402,2018-11-09,y1,2,other,tarof,0
34402,2018-11-09,y1,2,other,ephex,0
34402,2018-11-09,y1,2,other,lamss,0
34402,2018-11-09,y1,3,soil,soil,21.88
34402,2018-11-09,y1,3,other,volunteer,26.56
34402,2018-11-09,y1,3,covercrop,clover,4.69
34402,2018-11-09,y1,3,covercrop,lolpe,42.19
34402,2018-11-09,y1,3,covercrop,radish,0
34402,2018-11-09,y1,3,other,senss,0
34402,2018-11-09,y1,3,other,verss,0
34402,2018-11-09,y1,3,other,capbp,0
34402,2018-11-09,y1,3,other,paprh,0
34402,2018-11-09,y1,3,other,cirss,4.69
34402,2018-11-09,y1,3,other,gerss,0
34402,2018-11-09,y1,3,other,matin,0
34402,2018-11-09,y1,3,other,tarof,0
34402,2018-11-09,y1,3,other,ephex,0
34402,2018-11-09,y1,3,other,lamss,0
34402,2018-11-15,y1,NA,soil,soil,0
34402,2018-11-15,y1,NA,other,volunteer,0
34402,2018-11-15,y1,NA,covercrop,clover,0
34402,2018-11-15,y1,NA,covercrop,lolpe,0
34402,2018-11-15,y1,NA,covercrop,radish,0
34402,2018-11-15,y1,NA,other,senss,0
34402,2018-11-15,y1,NA,other,verss,0
34402,2018-11-15,y1,NA,other,capbp,0
34402,2018-11-15,y1,NA,other,paprh,0
34402,2018-11-15,y1,NA,other,cirss,0
34402,2018-11-15,y1,NA,other,gerss,0
34402,2018-11-15,y1,NA,other,matin,0
34402,2018-11-15,y1,NA,other,tarof,0
34402,2018-11-15,y1,NA,other,ephex,0
34402,2018-11-15,y1,NA,other,lamss,0
34402,2018-11-15,y1,NA,soil,soil,0
34402,2018-11-15,y1,NA,other,volunteer,0
34402,2018-11-15,y1,NA,covercrop,clover,0
34402,2018-11-15,y1,NA,covercrop,lolpe,0
34402,2018-11-15,y1,NA,covercrop,radish,0
34402,2018-11-15,y1,NA,other,senss,0
34402,2018-11-15,y1,NA,other,verss,0
34402,2018-11-15,y1,NA,other,capbp,0
34402,2018-11-15,y1,NA,other,paprh,0
34402,2018-11-15,y1,NA,other,cirss,0
34402,2018-11-15,y1,NA,other,gerss,0
34402,2018-11-15,y1,NA,other,matin,0
34402,2018-11-15,y1,NA,other,tarof,0
34402,2018-11-15,y1,NA,other,ephex,0
34402,2018-11-15,y1,NA,other,lamss,0
34402,2018-11-15,y1,NA,soil,soil,0
34402,2018-11-15,y1,NA,other,volunteer,0
34402,2018-11-15,y1,NA,covercrop,clover,0
34402,2018-11-15,y1,NA,covercrop,lolpe,0
34402,2018-11-15,y1,NA,covercrop,radish,0
34402,2018-11-15,y1,NA,other,senss,0
34402,2018-11-15,y1,NA,other,verss,0
34402,2018-11-15,y1,NA,other,capbp,0
34402,2018-11-15,y1,NA,other,paprh,0
34402,2018-11-15,y1,NA,other,cirss,0
34402,2018-11-15,y1,NA,other,gerss,0
34402,2018-11-15,y1,NA,other,matin,0
34402,2018-11-15,y1,NA,other,tarof,0
34402,2018-11-15,y1,NA,other,ephex,0
34402,2018-11-15,y1,NA,other,lamss,0
34402,2019-05-22,y2,1,soil,soil,0
34402,2019-05-22,y2,1,other,volunteer,0
34402,2019-05-22,y2,1,covercrop,clover,0
34402,2019-05-22,y2,1,covercrop,lolpe,0
34402,2019-05-22,y2,1,covercrop,radish,0
34402,2019-05-22,y2,1,other,senss,0
34402,2019-05-22,y2,1,other,verss,0
34402,2019-05-22,y2,1,other,capbp,0
34402,2019-05-22,y2,1,other,paprh,0
34402,2019-05-22,y2,1,other,cirss,0
34402,2019-05-22,y2,1,other,gerss,0
34402,2019-05-22,y2,1,other,matin,0
34402,2019-05-22,y2,1,other,tarof,0
34402,2019-05-22,y2,1,other,ephex,0
34402,2019-05-22,y2,1,other,lamss,0
34402,2019-05-22,y2,2,soil,soil,0
34402,2019-05-22,y2,2,other,volunteer,0
34402,2019-05-22,y2,2,covercrop,clover,0
34402,2019-05-22,y2,2,covercrop,lolpe,0
34402,2019-05-22,y2,2,covercrop,radish,0
34402,2019-05-22,y2,2,other,senss,0
34402,2019-05-22,y2,2,other,verss,0
34402,2019-05-22,y2,2,other,capbp,0
34402,2019-05-22,y2,2,other,paprh,0
34402,2019-05-22,y2,2,other,cirss,0
34402,2019-05-22,y2,2,other,gerss,0
34402,2019-05-22,y2,2,other,matin,0
34402,2019-05-22,y2,2,other,tarof,0
34402,2019-05-22,y2,2,other,ephex,0
34402,2019-05-22,y2,2,other,lamss,0
34402,2019-05-22,y2,3,soil,soil,0
34402,2019-05-22,y2,3,other,volunteer,0
34402,2019-05-22,y2,3,covercrop,clover,0
34402,2019-05-22,y2,3,covercrop,lolpe,0
34402,2019-05-22,y2,3,covercrop,radish,0
34402,2019-05-22,y2,3,other,senss,0
34402,2019-05-22,y2,3,other,verss,0
34402,2019-05-22,y2,3,other,capbp,0
34402,2019-05-22,y2,3,other,paprh,0
34402,2019-05-22,y2,3,other,cirss,0
34402,2019-05-22,y2,3,other,gerss,0
34402,2019-05-22,y2,3,other,matin,0
34402,2019-05-22,y2,3,other,tarof,0
34402,2019-05-22,y2,3,other,ephex,0
34402,2019-05-22,y2,3,other,lamss,0
34402,2019-08-15,y2,NA,soil,soil,0
34402,2019-08-15,y2,NA,other,volunteer,0
34402,2019-08-15,y2,NA,covercrop,clover,0
34402,2019-08-15,y2,NA,covercrop,lolpe,0
34402,2019-08-15,y2,NA,covercrop,radish,0
34402,2019-08-15,y2,NA,other,senss,0
34402,2019-08-15,y2,NA,other,verss,0
34402,2019-08-15,y2,NA,other,capbp,0
34402,2019-08-15,y2,NA,other,paprh,0
34402,2019-08-15,y2,NA,other,cirss,0
34402,2019-08-15,y2,NA,other,gerss,0
34402,2019-08-15,y2,NA,other,matin,0
34402,2019-08-15,y2,NA,other,tarof,0
34402,2019-08-15,y2,NA,other,ephex,0
34402,2019-08-15,y2,NA,other,lamss,0
34402,2019-11-01,y2,1,soil,soil,30.64516129
34402,2019-11-01,y2,1,other,volunteer,29.03225806
34402,2019-11-01,y2,1,covercrop,clover,14.51612903
34402,2019-11-01,y2,1,covercrop,lolpe,25.80645161
34402,2019-11-01,y2,1,covercrop,radish,0
34402,2019-11-01,y2,1,other,senss,0
34402,2019-11-01,y2,1,other,verss,0
34402,2019-11-01,y2,1,other,capbp,0
34402,2019-11-01,y2,1,other,paprh,0
34402,2019-11-01,y2,1,other,cirss,0
34402,2019-11-01,y2,1,other,gerss,0
34402,2019-11-01,y2,1,other,matin,0
34402,2019-11-01,y2,1,other,tarof,0
34402,2019-11-01,y2,1,other,ephex,0
34402,2019-11-01,y2,1,other,lamss,0
34402,2019-11-01,y2,2,soil,soil,35.9375
34402,2019-11-01,y2,2,other,volunteer,25
34402,2019-11-01,y2,2,covercrop,clover,14.0625
34402,2019-11-01,y2,2,covercrop,lolpe,20.3125
34402,2019-11-01,y2,2,covercrop,radish,0
34402,2019-11-01,y2,2,other,senss,0
34402,2019-11-01,y2,2,other,verss,0
34402,2019-11-01,y2,2,other,capbp,0
34402,2019-11-01,y2,2,other,paprh,0
34402,2019-11-01,y2,2,other,cirss,0
34402,2019-11-01,y2,2,other,gerss,0
34402,2019-11-01,y2,2,other,matin,0
34402,2019-11-01,y2,2,other,tarof,4.6875
34402,2019-11-01,y2,2,other,ephex,0
34402,2019-11-01,y2,2,other,lamss,0
34402,2019-11-01,y2,3,soil,soil,25
34402,2019-11-01,y2,3,other,volunteer,25
34402,2019-11-01,y2,3,covercrop,clover,9.375
34402,2019-11-01,y2,3,covercrop,lolpe,14.0625
34402,2019-11-01,y2,3,covercrop,radish,0
34402,2019-11-01,y2,3,other,senss,0
34402,2019-11-01,y2,3,other,verss,0
34402,2019-11-01,y2,3,other,capbp,0
34402,2019-11-01,y2,3,other,paprh,0
34402,2019-11-01,y2,3,other,cirss,25
34402,2019-11-01,y2,3,other,gerss,0
34402,2019-11-01,y2,3,other,matin,0
34402,2019-11-01,y2,3,other,tarof,1.5625
34402,2019-11-01,y2,3,other,ephex,0
34402,2019-11-01,y2,3,other,lamss,0
34402,2019-11-13,y2,NA,soil,soil,0
34402,2019-11-13,y2,NA,other,volunteer,0
34402,2019-11-13,y2,NA,covercrop,clover,0
34402,2019-11-13,y2,NA,covercrop,lolpe,0
34402,2019-11-13,y2,NA,covercrop,radish,0
34402,2019-11-13,y2,NA,other,senss,0
34402,2019-11-13,y2,NA,other,verss,0
34402,2019-11-13,y2,NA,other,capbp,0
34402,2019-11-13,y2,NA,other,paprh,0
34402,2019-11-13,y2,NA,other,cirss,0
34402,2019-11-13,y2,NA,other,gerss,0
34402,2019-11-13,y2,NA,other,matin,0
34402,2019-11-13,y2,NA,other,tarof,0
34402,2019-11-13,y2,NA,other,ephex,0
34402,2019-11-13,y2,NA,other,lamss,0
34402,2019-11-13,y2,NA,soil,soil,0
34402,2019-11-13,y2,NA,other,volunteer,0
34402,2019-11-13,y2,NA,covercrop,clover,0
34402,2019-11-13,y2,NA,covercrop,lolpe,0
34402,2019-11-13,y2,NA,covercrop,radish,0
34402,2019-11-13,y2,NA,other,senss,0
34402,2019-11-13,y2,NA,other,verss,0
34402,2019-11-13,y2,NA,other,capbp,0
34402,2019-11-13,y2,NA,other,paprh,0
34402,2019-11-13,y2,NA,other,cirss,0
34402,2019-11-13,y2,NA,other,gerss,0
34402,2019-11-13,y2,NA,other,matin,0
34402,2019-11-13,y2,NA,other,tarof,0
34402,2019-11-13,y2,NA,other,ephex,0
34402,2019-11-13,y2,NA,other,lamss,0
34402,2020-05-27,y2,1,soil,soil,0
34402,2020-05-27,y2,1,other,volunteer,0
34402,2020-05-27,y2,1,covercrop,clover,0
34402,2020-05-27,y2,1,covercrop,lolpe,0
34402,2020-05-27,y2,1,covercrop,radish,0
34402,2020-05-27,y2,1,other,senss,0
34402,2020-05-27,y2,1,other,verss,0
34402,2020-05-27,y2,1,other,capbp,0
34402,2020-05-27,y2,1,other,paprh,0
34402,2020-05-27,y2,1,other,cirss,0
34402,2020-05-27,y2,1,other,gerss,0
34402,2020-05-27,y2,1,other,matin,0
34402,2020-05-27,y2,1,other,tarof,0
34402,2020-05-27,y2,1,other,ephex,0
34402,2020-05-27,y2,1,other,lamss,0
34402,2020-05-27,y2,2,soil,soil,0
34402,2020-05-27,y2,2,other,volunteer,0
34402,2020-05-27,y2,2,covercrop,clover,0
34402,2020-05-27,y2,2,covercrop,lolpe,0
34402,2020-05-27,y2,2,covercrop,radish,0
34402,2020-05-27,y2,2,other,senss,0
34402,2020-05-27,y2,2,other,verss,0
34402,2020-05-27,y2,2,other,capbp,0
34402,2020-05-27,y2,2,other,paprh,0
34402,2020-05-27,y2,2,other,cirss,0
34402,2020-05-27,y2,2,other,gerss,0
34402,2020-05-27,y2,2,other,matin,0
34402,2020-05-27,y2,2,other,tarof,0
34402,2020-05-27,y2,2,other,ephex,0
34402,2020-05-27,y2,2,other,lamss,0
34402,2020-05-27,y2,3,soil,soil,0
34402,2020-05-27,y2,3,other,volunteer,0
34402,2020-05-27,y2,3,covercrop,clover,0
34402,2020-05-27,y2,3,covercrop,lolpe,0
34402,2020-05-27,y2,3,covercrop,radish,0
34402,2020-05-27,y2,3,other,senss,0
34402,2020-05-27,y2,3,other,verss,0
34402,2020-05-27,y2,3,other,capbp,0
34402,2020-05-27,y2,3,other,paprh,0
34402,2020-05-27,y2,3,other,cirss,0
34402,2020-05-27,y2,3,other,gerss,0
34402,2020-05-27,y2,3,other,matin,0
34402,2020-05-27,y2,3,other,tarof,0
34402,2020-05-27,y2,3,other,ephex,0
34402,2020-05-27,y2,3,other,lamss,0
34402,2020-08-24,y2,NA,soil,soil,0
34402,2020-08-24,y2,NA,other,volunteer,0
34402,2020-08-24,y2,NA,covercrop,clover,0
34402,2020-08-24,y2,NA,covercrop,lolpe,0
34402,2020-08-24,y2,NA,covercrop,radish,0
34402,2020-08-24,y2,NA,other,senss,0
34402,2020-08-24,y2,NA,other,verss,0
34402,2020-08-24,y2,NA,other,capbp,0
34402,2020-08-24,y2,NA,other,paprh,0
34402,2020-08-24,y2,NA,other,cirss,0
34402,2020-08-24,y2,NA,other,gerss,0
34402,2020-08-24,y2,NA,other,matin,0
34402,2020-08-24,y2,NA,other,tarof,0
34402,2020-08-24,y2,NA,other,ephex,0
34402,2020-08-24,y2,NA,other,lamss,0
34403,2018-08-08,y1,NA,soil,soil,0
34403,2018-08-08,y1,NA,other,volunteer,0
34403,2018-08-08,y1,NA,covercrop,clover,0
34403,2018-08-08,y1,NA,covercrop,lolpe,0
34403,2018-08-08,y1,NA,covercrop,radish,0
34403,2018-08-08,y1,NA,other,senss,0
34403,2018-08-08,y1,NA,other,verss,0
34403,2018-08-08,y1,NA,other,capbp,0
34403,2018-08-08,y1,NA,other,paprh,0
34403,2018-08-08,y1,NA,other,cirss,0
34403,2018-08-08,y1,NA,other,gerss,0
34403,2018-08-08,y1,NA,other,matin,0
34403,2018-08-08,y1,NA,other,tarof,0
